対象ID,編成,種族ID,Lv,記録済試行数,勝利数,勝率%,平均R,例外
rematch:floor-boss-380,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,380,100,100,100,2.36,
rematch:floor-boss-470,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,470,100,100,100,2.93,
rematch:floor-boss-470,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,470,100,100,100,3.48,
rematch:floor-boss-470,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,470,100,100,100,2.73,
rematch:floor-boss-560,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,560,100,100,100,1.92,
rematch:floor-boss-560,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,560,100,100,100,1.63,
rematch:floor-boss-560,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,560,100,100,100,2,
rematch:floor-boss-650,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,650,100,100,100,3.5,
rematch:floor-boss-650,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,650,100,100,100,5.75,
rematch:floor-boss-650,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,650,100,100,100,4.61,
rematch:floor-boss-740,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,740,100,100,100,2.74,
rematch:floor-boss-740,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,740,100,100,100,2.43,
rematch:floor-boss-740,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,740,100,96,96.0,3.36,
rematch:floor-boss-830,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,830,100,100,100,3.12,
rematch:floor-boss-830,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,830,100,100,100,3.65,
rematch:floor-boss-830,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,830,100,100,100,3.99,
rematch:floor-boss-920,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,920,100,100,100,5.19,
rematch:floor-boss-920,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,920,100,100,100,3.88,
rematch:floor-boss-920,【星糸】セレス / 【星糸】ルミナ / 【誓姫】リリエット / 【誓姫】ロゼット,ch2_celes / ch2_lumina / ch2_lyriet / ch2_rosette,920,100,100,100,4.38,
corridor:1,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,10,100,100,100,1,
corridor:1,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,10,100,100,100,1,
corridor:1,【硝子】セリア / 【硝子】カルミア / 封書の小剣姫ルメア / 夜灯の従騎フィオラ,ch2_seria / ch2_carmia / ch2_lumea / ch2_fiora,10,100,100,100,1,
corridor:9,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,90,100,100,100,5.48,
corridor:9,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,90,100,100,100,5.42,
corridor:9,【月狐】カグラ / 【月狐】サヨ / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_kagura / ch2_sayo / ch2_ferne / ch2_clarisse,90,100,100,100,6.32,
corridor:17,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,180,100,100,100,4.46,
corridor:17,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,180,100,100,100,3.51,
corridor:17,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,180,100,100,100,5.4,
corridor:25,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,270,100,99,99.0,2.8,
corridor:25,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,270,100,100,100,3.17,
corridor:25,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,270,100,99,99.0,3.58,
corridor:33,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,360,100,100,100,2.15,
corridor:33,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,360,100,100,100,2.9,
corridor:33,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,360,100,100,100,2.6,
corridor:41,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,450,100,100,100,3.17,
corridor:41,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,450,100,100,100,2.77,
corridor:41,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,450,100,100,100,3,
corridor:49,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,540,100,100,100,2.01,
corridor:49,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,540,100,100,100,2.05,
corridor:49,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,540,100,100,100,2.05,
corridor:57,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,630,100,100,100,5.56,
corridor:57,【月狐】カグラ / 【月狐】サヨ / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_kagura / ch2_sayo / ch2_ferne / ch2_clarisse,630,100,100,100,6.45,
corridor:57,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,630,100,100,100,6.64,
corridor:65,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,720,100,100,100,2.36,
corridor:65,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,720,100,100,100,3.36,
corridor:65,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,720,100,100,100,2.83,
corridor:73,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,810,100,100,100,2.98,
corridor:73,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,810,100,100,100,2.28,
corridor:73,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,810,100,100,100,2.39,
corridor:81,【月狐】カグラ / 【月狐】サヨ / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_kagura / ch2_sayo / ch2_ferne / ch2_clarisse,890,100,100,100,3.32,
corridor:81,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,890,100,100,100,2.97,
corridor:81,【星糸】セレス / 【星糸】ルミナ / 【誓姫】リリエット / 【誓姫】ロゼット,ch2_celes / ch2_lumina / ch2_lyriet / ch2_rosette,890,100,100,100,3.49,
corridor:89,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,980,100,99,99.0,5.56,
corridor:89,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,980,100,98,98.0,5.74,
corridor:89,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,980,100,78,78.0,13.96,
corridor:97,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,7132,100,100,100,2.57,
corridor:97,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,7132,100,100,100,2.24,
corridor:97,【星糸】セレス / 【星糸】ルミナ / 【誓姫】リリエット / 【誓姫】ロゼット,ch2_celes / ch2_lumina / ch2_lyriet / ch2_rosette,7132,100,100,100,2.04,
corridor:105,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,7708,100,100,100,2.58,
corridor:105,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,7708,100,100,100,2.14,
corridor:105,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,7708,100,100,100,3.11,
team:1,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,108,100,100,100,1,
team:1,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,108,100,100,100,1,
team:1,【硝子】セリア / 【硝子】カルミア / 封書の小剣姫ルメア / 夜灯の従騎フィオラ,ch2_seria / ch2_carmia / ch2_lumea / ch2_fiora,108,100,100,100,1,
team:9,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,132,100,100,100,3.22,
team:9,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,132,100,100,100,3.62,
team:9,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,132,100,100,100,3.65,
team:17,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,180,100,100,100,2.95,
team:17,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,180,100,100,100,3.2,
team:17,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,180,100,100,100,3.03,
team:25,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,270,100,100,100,2.89,
team:25,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,270,100,100,100,3.11,
team:25,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,270,100,100,100,2.61,
team:33,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,360,100,100,100,3.02,
team:33,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,360,100,100,100,3.11,
team:33,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,360,100,100,100,3.15,
team:41,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,450,100,100,100,3.76,
team:41,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,450,100,100,100,4.14,
team:41,【星糸】セレス / 【星糸】ルミナ / 【誓姫】リリエット / 【誓姫】ロゼット,ch2_celes / ch2_lumina / ch2_lyriet / ch2_rosette,450,100,100,100,3.87,
team:49,【双雷】カリスタ / 【双雷】ソレーヌ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_calista / ch2_solenne / ch2_mirea / ch2_viola,540,100,100,100,2.5,
team:49,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,540,100,100,100,2.36,
team:49,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,540,100,100,100,2.37,
team:57,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,630,100,100,100,5.04,
team:57,【竜姫】ドラシア / 【竜姫】リュシエ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_dracia / ch2_rucie / ch2_mirea / ch2_viola,630,100,100,100,6.34,
team:57,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,630,100,100,100,4.32,
team:65,【双藤】ネヴィア / 【双藤】エルミナ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_nevia / ch2_elmina / ch2_aure / ch2_noelle,720,100,100,100,2.14,
team:65,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,720,100,100,100,2.55,
team:65,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,720,100,100,100,2.15,
team:73,【返誓】ロスティア / 【返誓】アルテア / 【星刻】エイレーネ / 【星刻】イリデル,ch2_rostia / ch2_althea / ch2_eirene / ch2_iridelle,810,100,100,100,2,
team:73,【星糸】セレス / 【星糸】ルミナ / 【誓姫】リリエット / 【誓姫】ロゼット,ch2_celes / ch2_lumina / ch2_lyriet / ch2_rosette,810,100,100,100,2,
team:73,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,810,100,100,100,2,
team:81,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,890,100,100,100,2.42,
team:81,【竜姫】ドラシア / 【竜姫】リュシエ / 【薬毒】ミレア / 【薬毒】ヴィオラ,ch2_dracia / ch2_rucie / ch2_mirea / ch2_viola,890,100,100,100,3.42,
team:81,【月狐】カグラ / 【月狐】サヨ / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_kagura / ch2_sayo / ch2_ferne / ch2_clarisse,890,100,100,100,3.11,
team:89,【剣姫】ネメシア / 【剣姫】エヴェリア / 【双鐘】フェルネ / 【双鐘】クラリス,ch2_nemesia / ch2_everia / ch2_ferne / ch2_clarisse,980,100,100,100,3.02,
team:89,【霊符】シオン / 【霊符】スイレン / 【日月】ルナリア / 【日月】ソラリア,ch2_shion / ch2_suiren / ch2_lunaria / ch2_solaria,980,100,100,100,3.75,
team:89,【封鍵】メリオラ / 【封鍵】エリゼル / 【薔薇】ノクテル / 【薔薇】オーリアン,ch2_meliora / ch2_elyselle / ch2_noctelle / ch2_auriane,980,100,100,100,3.42,
manual:abyss_wrath:manifest50,【鏡侍女】リュネ / 【鏡侍女】ロゼ / 【聖翼】アウレ / 【聖翼】ノエル,ch2_ryune / ch2_rose / ch2_aure / ch2_noelle,9999,100,100,100,1,
