"対象ID","編成ID","キャラ","種族ID","Lv","スキル1","スキル2","スキル3","スキル4","スキルID"
"corridor:68","11","【剣姫】エヴェリア","ch2_everia","750","白頁に刻む聖剣","暁冠・未来の一閃","続いてゆく朝の約束","白紙からの再記録","ch2_everia__future / ch2_everia__dawn / ch2_everia__promise / ch2_everia__rewrite"
"corridor:68","11","【双鐘】フェルネ","ch2_ferne","750","静寂を破る返響","宵鐘・鎮めの槌","黒鐘楼の守り","宵の弔鐘","ch2_ferne__echo / ch2_ferne__toll / ch2_ferne__belfry / ch2_ferne__vespers"
"corridor:68","11","【双鐘】クラリス","ch2_clarisse","750","青晶の審鐘","暁鐘・偽りの加護崩し","夜明けの祝鐘","澄鐘の赦し","ch2_clarisse__chime / ch2_clarisse__dawn / ch2_clarisse__benison / ch2_clarisse__absolve"
"corridor:68","4","【封鍵】メリオラ","ch2_meliora","750","冥鍵・錠断の剣","偽冠の切断","冥門の開刃","魂鎖の封緘","ch2_meliora__unlock / ch2_meliora__false / ch2_meliora__gate / ch2_meliora__lock"
"corridor:68","4","【封鍵】エリゼル","ch2_elyselle","750","聖鍵・静謐の勅令","白門の聖域","記憶を継ぐ祈り","聖鍵の解呪","ch2_elyselle__edict / ch2_elyselle__sanctum / ch2_elyselle__restore / ch2_elyselle__release"
"corridor:68","4","【薔薇】ノクテル","ch2_noctelle","750","黒薔薇・断罪の棘","黒棘の簒奪","萎れる加護","夜薔薇の外套","ch2_noctelle__thorn / ch2_noctelle__pierce / ch2_noctelle__wither / ch2_noctelle__veil"
"corridor:68","4","【薔薇】オーリアン","ch2_auriane","750","枯れぬ白薔薇","暁の祈り","白薔薇・鎧ほどく光","薔薇園の聖壁","ch2_auriane__bloom / ch2_auriane__prayer / ch2_auriane__petal / ch2_auriane__haven"
"corridor:68","3","【霊符】シオン","ch2_shion","750","冥路の紅扇","加護ほどき","幽符・閉命","冥衣の護符","ch2_shion__fan / ch2_shion__unseal / ch2_shion__seal / ch2_shion__robe"
"corridor:68","3","【霊符】スイレン","ch2_suiren","750","霊灯の子守歌","還魂の小鈴","蒼鈴の残響","清鈴の響き","ch2_suiren__lullaby / ch2_suiren__bell / ch2_suiren__frost / ch2_suiren__wash"
"corridor:68","3","【日月】ルナリア","ch2_lunaria","750","欠月の追輪","月冥・欠けゆく夜","月蝕の魔力封じ","黒月の羽衣","ch2_lunaria__crescent / ch2_lunaria__waning / ch2_lunaria__eclipse / ch2_lunaria__mantle"
"corridor:68","3","【日月】ソラリア","ch2_solaria","750","白昼の天光","日輪・朝焼けの裁き","日輪の天蓋","巡る朝の祝福","ch2_solaria__zenith / ch2_solaria__sunrise / ch2_solaria__corona / ch2_solaria__renewal"
"corridor:69","11","【剣姫】ネメシア","ch2_nemesia","760","黒頁の終剣","夜に閉ざす挽歌","夜冠・記録の断章","最後の頁を護る者","ch2_nemesia__sever / ch2_nemesia__elegy / ch2_nemesia__night / ch2_nemesia__resolve"
"corridor:69","11","【剣姫】エヴェリア","ch2_everia","760","白頁に刻む聖剣","暁冠・未来の一閃","続いてゆく朝の約束","白紙からの再記録","ch2_everia__future / ch2_everia__dawn / ch2_everia__promise / ch2_everia__rewrite"
"corridor:69","11","【双鐘】フェルネ","ch2_ferne","760","静寂を破る返響","宵鐘・鎮めの槌","黒鐘楼の守り","宵の弔鐘","ch2_ferne__echo / ch2_ferne__toll / ch2_ferne__belfry / ch2_ferne__vespers"
"corridor:69","11","【双鐘】クラリス","ch2_clarisse","760","青晶の審鐘","暁鐘・偽りの加護崩し","夜明けの祝鐘","澄鐘の赦し","ch2_clarisse__chime / ch2_clarisse__dawn / ch2_clarisse__benison / ch2_clarisse__absolve"
"corridor:69","4","【封鍵】メリオラ","ch2_meliora","760","冥鍵・錠断の剣","偽冠の切断","冥門の開刃","魂鎖の封緘","ch2_meliora__unlock / ch2_meliora__false / ch2_meliora__gate / ch2_meliora__lock"
"corridor:69","4","【封鍵】エリゼル","ch2_elyselle","760","聖鍵・静謐の勅令","白門の聖域","記憶を継ぐ祈り","聖鍵の解呪","ch2_elyselle__edict / ch2_elyselle__sanctum / ch2_elyselle__restore / ch2_elyselle__release"
"corridor:69","4","【薔薇】ノクテル","ch2_noctelle","760","黒薔薇・断罪の棘","黒棘の簒奪","萎れる加護","夜薔薇の外套","ch2_noctelle__thorn / ch2_noctelle__pierce / ch2_noctelle__wither / ch2_noctelle__veil"
"corridor:69","4","【薔薇】オーリアン","ch2_auriane","760","枯れぬ白薔薇","暁の祈り","白薔薇・鎧ほどく光","薔薇園の聖壁","ch2_auriane__bloom / ch2_auriane__prayer / ch2_auriane__petal / ch2_auriane__haven"
"corridor:69","5","【竜姫】ドラシア","ch2_dracia","760","黒鎖・竜顎の斧","偽りの戒律砕き","飛翔を護る竜盾","帰るべき竜の巣","ch2_dracia__chain / ch2_dracia__break / ch2_dracia__aegis / ch2_dracia__nest"
"corridor:69","5","【竜姫】リュシエ","ch2_rucie","760","白翼・蒼穹の穿槍","聖衣を裂く竜槍","天蓋を破る白翼","解き放たれた翼","ch2_rucie__lance / ch2_rucie__breach / ch2_rucie__sky / ch2_rucie__flight"
"corridor:69","5","【薬毒】ミレア","ch2_mirea","760","翠薬の調合","白百合の解毒","薬毒の抽出","翠晶の薬瓶","ch2_mirea__elixir / ch2_mirea__antidote / ch2_mirea__extract / ch2_mirea__bottle"
"corridor:69","5","【薬毒】ヴィオラ","ch2_viola","760","夜花の濃縮","毒花の花粉","癒し枯らし","紫花のヴェール","ch2_viola__distill / ch2_viola__pollen / ch2_viola__wilt / ch2_viola__petal"
"corridor:70","3","【霊符】シオン","ch2_shion","770","冥路の紅扇","加護ほどき","幽符・閉命","冥衣の護符","ch2_shion__fan / ch2_shion__unseal / ch2_shion__seal / ch2_shion__robe"
"corridor:70","3","【霊符】スイレン","ch2_suiren","770","霊灯の子守歌","還魂の小鈴","蒼鈴の残響","清鈴の響き","ch2_suiren__lullaby / ch2_suiren__bell / ch2_suiren__frost / ch2_suiren__wash"
"corridor:70","3","【日月】ルナリア","ch2_lunaria","770","欠月の追輪","月冥・欠けゆく夜","月蝕の魔力封じ","黒月の羽衣","ch2_lunaria__crescent / ch2_lunaria__waning / ch2_lunaria__eclipse / ch2_lunaria__mantle"
"corridor:70","3","【日月】ソラリア","ch2_solaria","770","白昼の天光","日輪・朝焼けの裁き","日輪の天蓋","巡る朝の祝福","ch2_solaria__zenith / ch2_solaria__sunrise / ch2_solaria__corona / ch2_solaria__renewal"
"corridor:70","4","【封鍵】メリオラ","ch2_meliora","770","冥鍵・錠断の剣","偽冠の切断","冥門の開刃","魂鎖の封緘","ch2_meliora__unlock / ch2_meliora__false / ch2_meliora__gate / ch2_meliora__lock"
"corridor:70","4","【封鍵】エリゼル","ch2_elyselle","770","聖鍵・静謐の勅令","白門の聖域","記憶を継ぐ祈り","聖鍵の解呪","ch2_elyselle__edict / ch2_elyselle__sanctum / ch2_elyselle__restore / ch2_elyselle__release"
"corridor:70","4","【薔薇】ノクテル","ch2_noctelle","770","黒薔薇・断罪の棘","黒棘の簒奪","萎れる加護","夜薔薇の外套","ch2_noctelle__thorn / ch2_noctelle__pierce / ch2_noctelle__wither / ch2_noctelle__veil"
"corridor:70","4","【薔薇】オーリアン","ch2_auriane","770","枯れぬ白薔薇","暁の祈り","白薔薇・鎧ほどく光","薔薇園の聖壁","ch2_auriane__bloom / ch2_auriane__prayer / ch2_auriane__petal / ch2_auriane__haven"
"corridor:70","1","【双雷】カリスタ","ch2_calista","770","蒼穹を貫く槍","蒼雷・鎧穿ち","雷槍の散華","蒼雷の纏装","ch2_calista__bolt / ch2_calista__pierce / ch2_calista__storm / ch2_calista__charge"
"corridor:70","1","【双雷】ソレーヌ","ch2_solenne","770","雷盾の押し返し","金雷・避雷の聖盾","黄金の帰雷","雷鳴の祓い","ch2_solenne__ground / ch2_solenne__aegis / ch2_solenne__grace / ch2_solenne__clear"
"corridor:70","1","【薬毒】ミレア","ch2_mirea","770","翠薬の調合","白百合の解毒","薬毒の抽出","翠晶の薬瓶","ch2_mirea__elixir / ch2_mirea__antidote / ch2_mirea__extract / ch2_mirea__bottle"
"corridor:70","1","【薬毒】ヴィオラ","ch2_viola","770","夜花の濃縮","毒花の花粉","癒し枯らし","紫花のヴェール","ch2_viola__distill / ch2_viola__pollen / ch2_viola__wilt / ch2_viola__petal"
"corridor:71","4","【封鍵】メリオラ","ch2_meliora","780","冥鍵・錠断の剣","偽冠の切断","冥門の開刃","魂鎖の封緘","ch2_meliora__unlock / ch2_meliora__false / ch2_meliora__gate / ch2_meliora__lock"
"corridor:71","4","【封鍵】エリゼル","ch2_elyselle","780","聖鍵・静謐の勅令","白門の聖域","記憶を継ぐ祈り","聖鍵の解呪","ch2_elyselle__edict / ch2_elyselle__sanctum / ch2_elyselle__restore / ch2_elyselle__release"
"corridor:71","4","【薔薇】ノクテル","ch2_noctelle","780","黒薔薇・断罪の棘","黒棘の簒奪","萎れる加護","夜薔薇の外套","ch2_noctelle__thorn / ch2_noctelle__pierce / ch2_noctelle__wither / ch2_noctelle__veil"
"corridor:71","4","【薔薇】オーリアン","ch2_auriane","780","枯れぬ白薔薇","暁の祈り","白薔薇・鎧ほどく光","薔薇園の聖壁","ch2_auriane__bloom / ch2_auriane__prayer / ch2_auriane__petal / ch2_auriane__haven"
"corridor:71","7","【双藤】ネヴィア","ch2_nevia","780","藤影・呪毒の鎖","鎖刃の引き裂き","藤鎖の縫い留め","影藤の外套","ch2_nevia__venom / ch2_nevia__reel / ch2_nevia__bind / ch2_nevia__cloak"
"corridor:71","7","【双藤】エルミナ","ch2_elmina","780","白藤・呪根刈り","枯れ藤の切断","花鎌の旋風","白藤の覚悟","ch2_elmina__reap / ch2_elmina__wither / ch2_elmina__sweep / ch2_elmina__bloom"
"corridor:71","7","【聖翼】アウレ","ch2_aure","780","太陽剣・払暁","金羽の剣雨","暁の誓い","暁翼の祝福","ch2_aure__sun / ch2_aure__feather / ch2_aure__oath / ch2_aure__dawn"
"corridor:71","7","【聖翼】ノエル","ch2_noelle","780","月冠の光条","白翼の結界","宵の聖歌","星屑の洗礼","ch2_noelle__moon / ch2_noelle__wing / ch2_noelle__vesper / ch2_noelle__stars"
"corridor:71","11","【剣姫】ネメシア","ch2_nemesia","780","黒頁の終剣","夜に閉ざす挽歌","夜冠・記録の断章","最後の頁を護る者","ch2_nemesia__sever / ch2_nemesia__elegy / ch2_nemesia__night / ch2_nemesia__resolve"
"corridor:71","11","【剣姫】エヴェリア","ch2_everia","780","白頁に刻む聖剣","暁冠・未来の一閃","続いてゆく朝の約束","白紙からの再記録","ch2_everia__future / ch2_everia__dawn / ch2_everia__promise / ch2_everia__rewrite"
"corridor:71","11","【双鐘】フェルネ","ch2_ferne","780","静寂を破る返響","宵鐘・鎮めの槌","黒鐘楼の守り","宵の弔鐘","ch2_ferne__echo / ch2_ferne__toll / ch2_ferne__belfry / ch2_ferne__vespers"
"corridor:71","11","【双鐘】クラリス","ch2_clarisse","780","青晶の審鐘","暁鐘・偽りの加護崩し","夜明けの祝鐘","澄鐘の赦し","ch2_clarisse__chime / ch2_clarisse__dawn / ch2_clarisse__benison / ch2_clarisse__absolve"
"corridor:72","11","【剣姫】ネメシア","ch2_nemesia","790","黒頁の終剣","夜に閉ざす挽歌","夜冠・記録の断章","最後の頁を護る者","ch2_nemesia__sever / ch2_nemesia__elegy / ch2_nemesia__night / ch2_nemesia__resolve"
"corridor:72","11","【剣姫】エヴェリア","ch2_everia","790","白頁に刻む聖剣","暁冠・未来の一閃","続いてゆく朝の約束","白紙からの再記録","ch2_everia__future / ch2_everia__dawn / ch2_everia__promise / ch2_everia__rewrite"
"corridor:72","11","【双鐘】フェルネ","ch2_ferne","790","静寂を破る返響","宵鐘・鎮めの槌","黒鐘楼の守り","宵の弔鐘","ch2_ferne__echo / ch2_ferne__toll / ch2_ferne__belfry / ch2_ferne__vespers"
"corridor:72","11","【双鐘】クラリス","ch2_clarisse","790","青晶の審鐘","暁鐘・偽りの加護崩し","夜明けの祝鐘","澄鐘の赦し","ch2_clarisse__chime / ch2_clarisse__dawn / ch2_clarisse__benison / ch2_clarisse__absolve"
"corridor:72","4","【封鍵】メリオラ","ch2_meliora","790","冥鍵・錠断の剣","偽冠の切断","冥門の開刃","魂鎖の封緘","ch2_meliora__unlock / ch2_meliora__false / ch2_meliora__gate / ch2_meliora__lock"
"corridor:72","4","【封鍵】エリゼル","ch2_elyselle","790","聖鍵・静謐の勅令","白門の聖域","記憶を継ぐ祈り","聖鍵の解呪","ch2_elyselle__edict / ch2_elyselle__sanctum / ch2_elyselle__restore / ch2_elyselle__release"
"corridor:72","4","【薔薇】ノクテル","ch2_noctelle","790","黒薔薇・断罪の棘","黒棘の簒奪","萎れる加護","夜薔薇の外套","ch2_noctelle__thorn / ch2_noctelle__pierce / ch2_noctelle__wither / ch2_noctelle__veil"
"corridor:72","4","【薔薇】オーリアン","ch2_auriane","790","枯れぬ白薔薇","暁の祈り","白薔薇・鎧ほどく光","薔薇園の聖壁","ch2_auriane__bloom / ch2_auriane__prayer / ch2_auriane__petal / ch2_auriane__haven"
"corridor:72","5","【竜姫】ドラシア","ch2_dracia","790","黒鎖・竜顎の斧","偽りの戒律砕き","飛翔を護る竜盾","帰るべき竜の巣","ch2_dracia__chain / ch2_dracia__break / ch2_dracia__aegis / ch2_dracia__nest"
"corridor:72","5","【竜姫】リュシエ","ch2_rucie","790","白翼・蒼穹の穿槍","聖衣を裂く竜槍","天蓋を破る白翼","解き放たれた翼","ch2_rucie__lance / ch2_rucie__breach / ch2_rucie__sky / ch2_rucie__flight"
"corridor:72","5","【薬毒】ミレア","ch2_mirea","790","翠薬の調合","白百合の解毒","薬毒の抽出","翠晶の薬瓶","ch2_mirea__elixir / ch2_mirea__antidote / ch2_mirea__extract / ch2_mirea__bottle"
"corridor:72","5","【薬毒】ヴィオラ","ch2_viola","790","夜花の濃縮","毒花の花粉","癒し枯らし","紫花のヴェール","ch2_viola__distill / ch2_viola__pollen / ch2_viola__wilt / ch2_viola__petal"
"corridor:73","3","【霊符】シオン","ch2_shion","810","冥路の紅扇","加護ほどき","幽符・閉命","冥衣の護符","ch2_shion__fan / ch2_shion__unseal / ch2_shion__seal / ch2_shion__robe"
"corridor:73","3","【霊符】スイレン","ch2_suiren","810","霊灯の子守歌","還魂の小鈴","蒼鈴の残響","清鈴の響き","ch2_suiren__lullaby / ch2_suiren__bell / ch2_suiren__frost / ch2_suiren__wash"
"corridor:73","3","【日月】ルナリア","ch2_lunaria","810","欠月の追輪","月冥・欠けゆく夜","月蝕の魔力封じ","黒月の羽衣","ch2_lunaria__crescent / ch2_lunaria__waning / ch2_lunaria__eclipse / ch2_lunaria__mantle"
"corridor:73","3","【日月】ソラリア","ch2_solaria","810","白昼の天光","日輪・朝焼けの裁き","日輪の天蓋","巡る朝の祝福","ch2_solaria__zenith / ch2_solaria__sunrise / ch2_solaria__corona / ch2_solaria__renewal"
"corridor:73","4","【封鍵】メリオラ","ch2_meliora","810","冥鍵・錠断の剣","偽冠の切断","冥門の開刃","魂鎖の封緘","ch2_meliora__unlock / ch2_meliora__false / ch2_meliora__gate / ch2_meliora__lock"
"corridor:73","4","【封鍵】エリゼル","ch2_elyselle","810","聖鍵・静謐の勅令","白門の聖域","記憶を継ぐ祈り","聖鍵の解呪","ch2_elyselle__edict / ch2_elyselle__sanctum / ch2_elyselle__restore / ch2_elyselle__release"
"corridor:73","4","【薔薇】ノクテル","ch2_noctelle","810","黒薔薇・断罪の棘","黒棘の簒奪","萎れる加護","夜薔薇の外套","ch2_noctelle__thorn / ch2_noctelle__pierce / ch2_noctelle__wither / ch2_noctelle__veil"
"corridor:73","4","【薔薇】オーリアン","ch2_auriane","810","枯れぬ白薔薇","暁の祈り","白薔薇・鎧ほどく光","薔薇園の聖壁","ch2_auriane__bloom / ch2_auriane__prayer / ch2_auriane__petal / ch2_auriane__haven"
"corridor:73","0","【鏡侍女】リュネ","ch2_ryune","810","蒼鏡剣","鏡面の霜刃","湖鏡の庇護","曇りなき鏡","ch2_ryune__edge / ch2_ryune__frost / ch2_ryune__mirror / ch2_ryune__polish"
"corridor:73","0","【鏡侍女】ロゼ","ch2_rose","810","紅鏡砕き","薔薇の円舞","妹の強がり","紅鏡の号令","ch2_rose__shatter / ch2_rose__sweep / ch2_rose__courage / ch2_rose__chime"
"corridor:73","0","【聖翼】アウレ","ch2_aure","810","太陽剣・払暁","金羽の剣雨","暁の誓い","暁翼の祝福","ch2_aure__sun / ch2_aure__feather / ch2_aure__oath / ch2_aure__dawn"
"corridor:73","0","【聖翼】ノエル","ch2_noelle","810","月冠の光条","白翼の結界","宵の聖歌","星屑の洗礼","ch2_noelle__moon / ch2_noelle__wing / ch2_noelle__vesper / ch2_noelle__stars"
"corridor:74","7","【双藤】ネヴィア","ch2_nevia","820","藤影・呪毒の鎖","鎖刃の引き裂き","藤鎖の縫い留め","影藤の外套","ch2_nevia__venom / ch2_nevia__reel / ch2_nevia__bind / ch2_nevia__cloak"
"corridor:74","7","【双藤】エルミナ","ch2_elmina","820","白藤・呪根刈り","枯れ藤の切断","花鎌の旋風","白藤の覚悟","ch2_elmina__reap / ch2_elmina__wither / ch2_elmina__sweep / ch2_elmina__bloom"
"corridor:74","7","【聖翼】アウレ","ch2_aure","820","太陽剣・払暁","金羽の剣雨","暁の誓い","暁翼の祝福","ch2_aure__sun / ch2_aure__feather / ch2_aure__oath / ch2_aure__dawn"
"corridor:74","7","【聖翼】ノエル","ch2_noelle","820","月冠の光条","白翼の結界","宵の聖歌","星屑の洗礼","ch2_noelle__moon / ch2_noelle__wing / ch2_noelle__vesper / ch2_noelle__stars"
"corridor:74","4","【封鍵】メリオラ","ch2_meliora","820","冥鍵・錠断の剣","偽冠の切断","冥門の開刃","魂鎖の封緘","ch2_meliora__unlock / ch2_meliora__false / ch2_meliora__gate / ch2_meliora__lock"
